2018-02-07 17:49:14,"RT @Lavinia2114: Se for um sonho lindo não quero acordar, prefiro acreditar que você tá aqui me enchendo de beijos só pra me acordar, me fa…",363220958,
2018-02-07 17:49:13,"RT @RiberaNavarraFS: 📸 El Club Ribera Navarra FS, en la presentación de la Escuela #Cintruénigo Fútbol Sala. Una maravilla que más de 100 n…",889844464323350528,
2018-02-07 17:49:12,👏🏼👏🏼👏🏼 https://t.co/XEUgLL0fCC,619846758,
2018-02-07 17:49:09,"¿Qué crisis ni qué crisis?, el que no trabaja es porque no quiere... https://t.co/dQrdbxvseH",786475080897339393,
2018-02-07 17:49:07,“En la orwelliana 1984 esa sociedad era consciente de que estaba siendo dominada; hoy no tenemos ni esa consciencia… https://t.co/gzL3QktyfE,58598355,
2018-02-07 17:49:07,¡Praga! https://t.co/7CNzZApoT3,348987511,
2018-02-07 17:49:05,RT @RTn_Aragon: #Noticias #Aragón CSIF critica el plan de bilingüismo https://t.co/aSMg3VXDKC https://t.co/BnQa00ib0g,2299690216,
2018-02-07 17:49:04,RT @OregonTv: El maño mayor ayudó a cientos de oregoneses a recobrar su identidad. #OregonTV400 https://t.co/2rvHJeQyRu,252133757,
2018-02-07 17:49:04,"RT @jusapolaragon: Somos apolíticos y asindicales, ahora, tontos NO! @CiudadanosCs ha iniciado campaña en Twitter con el hashtag #Equiparac…",896890576498552834,
2018-02-07 17:49:03,"RT @egiocentrica: ❤ para q vayamos juntos q mis amigos no me quieren 

@Recycled_J @CHEB_RU https://t.co/84VBzZs5al",317312565,
2018-02-07 17:49:03,Cuando las palabras del #libro que estás escribiendo arden porque tú #corazón ya las conoce... https://t.co/uTCwgqdHbJ,35197240,
2018-02-07 17:48:59,@ZassCometro @alfonso_ussia @PabloMM Y ya nos volvió a salir la ETA 🤦‍♀️🤦‍♀️🤦‍♀️,290565666,
2018-02-07 17:48:59,RT @egiocentrica: Cualquiera es guapa con filtros jaja att: vosotros https://t.co/Ps5sqr6iPb,317312565,
2018-02-07 17:48:58,Me he comprado una parka que es como llevar encima el trópico...,197114614,
2018-02-07 17:48:57,Lo peor es que voy en el bus hay un chico que huele genial y sé quién es el chico😂😂😂 pero el no sabe quién soy yo,792851607532756997,
2018-02-07 17:48:57,RT @egiocentrica: Uno de los findes más increíbles de mi vida??? #goya2018 @PremiosGoya https://t.co/XESbzemgav,317312565,
2018-02-07 17:48:56,Mitja claror de Lily Brik a la galeria Espai Cavallers. Lyly Brik at Espai Cavallers Art gallery… https://t.co/iDTcRgsT2i,2214433147,
2018-02-07 17:48:51,"Ready to enjoy the moon ... 🌛 @benefitspain ✨ en Tudela, Navarra, Spain https://t.co/QuSWmmvvRV",300683269,"{u'type': u'Point', u'coordinates': [42.0833, -1.6]}"
2018-02-07 17:48:49,RT @ZGZmiciudad: Renfe lanzará en 2019 un nuevo AVE de bajo coste llamado EVA para el trayecto Madrid-Barcelona. En Zaragoza y Aragón NO HA…,4483332627,
2018-02-07 17:48:45,siempre que estoy estudiando me entran ganas de cantar,758621209886134272,
2018-02-07 17:48:43,"@uptnhrlmb Yes, if he existed!!! God that is when we God less Apes @rickygervais",2810266466,
2018-02-07 17:48:43,"RT @TereTeresuki: ""La gente inteligente no se ofende, ellos sacan conclusiones"".  #HérculesPoirot",2917629898,
2018-02-07 17:48:43,El problema es que le preocupa más frenar a Ciudadanos que la situación de Cataluña https://t.co/Xuqov4mD8E,372291020,
2018-02-07 17:48:42,"Vivimos en un país en el que está permitido que te exploten laboralmente a partir de los 16, pero eres demasiado jo… https://t.co/GiVAam9cKc",179503167,
2018-02-07 17:48:39,RT @egiocentrica: Qué opináis de que el Ayto de Zaragoza publique una guía sobre las drogas en la que dice cosas como que tengas cuidado co…,317312565,
2018-02-07 17:48:36,RT @akanefeatjohnny: I want to kiss @alderbluee https://t.co/CdCqdIAWE9,747247388,
2018-02-07 17:48:34,"RT @CHACK75: 7. Oh, no!!! Que me denuncian los demócratas. Pedir la baja sindical es legal, lo sabíais?? Pues ya lo sabéis. No se ha obliga…",4775278013,
2018-02-07 17:48:31,"“La filosofía tiene un carácter 'holístico'. Se centra en el estudio de conceptos como saber, verdad, representar""… https://t.co/jfnaBDbvA3",820957060460412932,
2018-02-07 17:48:29,"RT @egiocentrica: Os molesta si esa persona (indiferentemente de si es pareja, lío o quien os gusta) os hace comentarios tipo cuánto le pon…",317312565,
2018-02-07 17:48:27,@LivinLifeZay @sceneboyvarcee He ain't have to do her like that 😭😭😂,308763349,
2018-02-07 17:48:24,"RT @jusapolsoria: Muchas gracias @sorianoticias por vuestra difusión y apoyo
#EquiparacionYa
@jusapol #GraciasSoria https://t.co/lqFCjZJawJ",896890576498552834,
2018-02-07 17:48:22,"RT @jusapolaragon: Somos apolíticos y asindicales, ahora, tontos NO! @CiudadanosCs ha iniciado campaña en Twitter con el hashtag #Equiparac…",923324084,
2018-02-07 17:48:21,"RT @euroPxl: ▶️ |  #OTDirecto6F | Este es el momento en el que AMAIA se presentaba al casting de @OT_Oficial.
➡️➡️📹: @HectorAlabadi
https:/…",949287078411501569,
2018-02-07 17:48:20,"RT @jusapolaragon: Somos apolíticos y asindicales, ahora, tontos NO! @CiudadanosCs ha iniciado campaña en Twitter con el hashtag #Equiparac…",929095093935538178,
